scrape_date,price,price_per_m2,surface_m2,rooms,floor,max_floor,neighborhood,city,year_built,url
3/18/2026,99000,2062,48,2,4,4,City Park Mall,Constanța,1975,https://www.imobiliare.ro/oferta/apartament-de-vanzare-constanta-city-park-mall-mobilat-2-camere-275188621
3/18/2026,260000,3250,80,3,5,,Nerva Traian,Sector 3,1992,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-nerva-traian-3-camere-275186669
3/18/2026,83000,1596,52,2,8,8,Rahova,Sector 5,1983,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-5-rahova-mobilat-2-camere-275186668
3/18/2026,119999,2089,57.45,3,1,9,Ștefan cel Mare,Sector 2,1964,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-stefan-cel-mare-mobilat-3-camere-275186587
3/18/2026,93900,1445,65,3,1,5,Berceni,Sector 4,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-3-camere-275186582
3/18/2026,76700,1447,53,2,2,5,Berceni,Sector 4,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-275186581
3/18/2026,179000,3580,50,3,5,6,Calea Victoriei,Ultracentral,1963,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-calea-victoriei-3-camere-275186362
3/18/2026,114900,1618,71,2,4,8,Craiovei,Pitești,1993,https://www.imobiliare.ro/oferta/apartament-de-vanzare-pitesti-craiovei-mobilat-2-camere-274897062
3/18/2026,169000,2253,75,3,4,4,Doamna Ghica,Sector 2,2001,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-doamna-ghica-3-camere-275186181
3/18/2026,165000,4125,40,2,5,,Aviației,Sector 1,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-aviatiei-mobilat-2-camere-275186198
3/18/2026,94900,1825,52,1,1,,Central,Voluntari,2026,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-voluntari-central-52mp-275186053
3/18/2026,160000,2225,71.9,3,1,1,Baba Novac,Sector 3,1959,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-baba-novac-mobilat-3-camere-275186124
3/18/2026,85000,1889,45,2,3,5,Dâmbovița,Timișoara,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-dambovita-mobilat-2-camere-275185954
3/18/2026,82000,1834,44.71,2,7,7,Eroii Revoluției,Sector 4,1962,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-eroii-revolutiei-mobilat-2-camere-275185878
3/18/2026,122000,2140,57,2,2,3,Tunari,,2020,https://www.imobiliare.ro/oferta/apartament-de-vanzare-tunari-2-camere-272972948
3/18/2026,179000,3809,47,2,0,9,Iris,Cluj-Napoca,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-iris-2-camere-275185755
3/18/2026,98990,1941,51,2,2,3,Giroc,,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-giroc-mobilat-2-camere-275185660
3/18/2026,135000,1957,69,3,8,8,Centrul Civic,Brașov,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-brasov-centrul-civic-3-camere-274249884
3/18/2026,105000,1909,55,2,2,4,Florești,,2017,https://www.imobiliare.ro/oferta/apartament-de-vanzare-floresti-mobilat-2-camere-275073311
3/18/2026,443989,2876,154.4,4,1,4,Nord,Voluntari,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-voluntari-nord-mobilat-4-camere-275185401
3/18/2026,59000,1967,30,1,9,10,1 Decembrie 1918,Sector 3,1975,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-1-decembrie-1918-mobilata-30mp-275185343
3/18/2026,174900,2271,77,3,0,5,Torontalului,Timișoara,2012,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-torontalului-mobilat-3-camere-275185353
3/18/2026,67067,1341,50,2,-1,3,Eminescu,Sector 2,1940,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-eminescu-2-camere-275185158
3/18/2026,325100,3341,97.3,4,4,4,Nord,Voluntari,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-voluntari-nord-mobilat-4-camere-275185275
3/18/2026,162000,2492,65,3,9,9,Ferdinand,Sector 2,1984,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-ferdinand-mobilat-3-camere-275185256
3/18/2026,229000,2663,86,3,4,,Băneasa,Sector 1,1983,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-baneasa-mobilat-3-camere-275185137
3/18/2026,115000,1597,72,3,4,10,Costin Georgian,Sector 3,1979,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-costin-georgian-3-camere-275185089
3/18/2026,145000,2266,64,3,0,4,Dristor,Sector 3,1875,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-dristor-mobilat-3-camere-275184945
3/18/2026,95000,1397,68,3,4,4,Basarabia,Sector 3,1961,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-basarabia-mobilat-3-camere-275184974
3/18/2026,349386,2496,140,5,0,3,Nord,Voluntari,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-voluntari-nord-5-camere-275184948
3/18/2026,68000,1953,34.82,2,9,10,Drumul Taberei,Sector 6,1973,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-2-camere-275184843
3/18/2026,143000,2554,56,3,-1,2,Primăverii,Sector 1,1935,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-primaverii-3-camere-275184718
3/18/2026,138000,2300,60,2,1,10,Drumul Taberei,Sector 6,1976,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-2-camere-275184627
3/18/2026,131900,1969,67,3,1,,Giroc,,2021,https://www.imobiliare.ro/oferta/apartament-de-vanzare-giroc-mobilat-3-camere-275184697
3/18/2026,750300,5908,127,3,7,8,Floreasca,Sector 1,2021,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-floreasca-3-camere-275184554
3/18/2026,154900,3688,42,2,3,7,Romană,Ultracentral,1962,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-romana-2-camere-275184297
3/18/2026,55000,1486,37,2,4,4,Brâncoveanu,Sector 4,1971,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-brancoveanu-mobilat-2-camere-275183753
3/18/2026,197000,2940,67,2,4,12,Vitan Mall,Sector 3,2013,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-vitan-mall-2-camere-275183708
3/18/2026,299000,3082,97,3,7,12,Poiana Brașov,,2009,https://www.imobiliare.ro/oferta/apartament-de-vanzare-poiana-brasov-mobilat-3-camere-275183144
3/18/2026,117000,2167,54,2,8,,Dristor,Sector 3,1984,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-dristor-2-camere-275183665
3/18/2026,59900,2604,23,1,8,10,Alexandru cel Bun,Iași,1978,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-iasi-alexandru-cel-bun-23mp-275183621
3/18/2026,76500,1530,50,2,3,6,Militari,Sector 6,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-2-camere-275183466
3/18/2026,90000,2093,43,2,2,4,Aradului,Timișoara,1982,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-aradului-mobilat-2-camere-275183534
3/18/2026,127000,3024,42,1,11,11,Regie,Sector 6,2023,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-regie-mobilata-275183498
3/18/2026,147900,3215,46,3,4,4,Mănăștur,Cluj-Napoca,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-manastur-mobilat-3-camere-275183384
3/18/2026,89500,1790,50,2,5,5,Telegrafului,Timișoara,2010,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-telegrafului-mobilat-2-camere-275183257
3/18/2026,165000,2845,58,3,4,4,Central,Cluj-Napoca,1970,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-central-3-camere-275183231
3/18/2026,133900,3348,40,2,8,10,P-ța Victoriei,Ultracentral,1974,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-p-ta-victoriei-mobilat-2-camere-275183181
3/18/2026,235000,3060,76.8,3,8,,Pipera,Sector 1,2023,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-pipera-3-camere-275183173
3/18/2026,137000,2071,66.14,3,2,,Cișmigiu,Ultracentral,1947,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-cismigiu-mobilat-3-camere-275183167
3/18/2026,65000,1300,50,2,1,3,Parcul Carol,Sector 4,1924,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-parcul-carol-mobilat-2-camere-275183168
3/18/2026,50889,1590,32,1,2,7,Militari,Sector 6,2025,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-militari-mp-275182801
3/18/2026,200000,3030,66,3,8,9,Central,Ultracentral,1982,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-central-3-camere-275183147
3/18/2026,79000,2548,31,1,7,10,Brazda lui Novac,Craiova,1972,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-craiova-brazda-lui-novac-mobilata-31mp-275182812
3/18/2026,67490,1824,37,2,10,11,Berceni,Sector 4,1974,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-2-camere-275183058
3/18/2026,110000,1571,70,3,4,10,Drumul Taberei,Sector 6,1975,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-3-camere-275182913
3/18/2026,199900,3224,62,3,4,,Mănăștur,Cluj-Napoca,1978,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-manastur-mobilat-3-camere-275182661
3/18/2026,120000,2649,45.3,2,5,,Ultracentral,Timișoara,1975,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-ultracentral-2-camere-275182408
3/18/2026,140500,2509,56,2,3,4,Ultracentral,Constanța,1967,https://www.imobiliare.ro/oferta/apartament-de-vanzare-constanta-ultracentral-mobilat-2-camere-275182294
3/18/2026,165000,3113,53,2,6,12,Dorobanți,Sector 1,1976,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-dorobanti-mobilat-2-camere-275182244
3/18/2026,44999,1175,38.3,2,0,4,Milcov,Câmpina,1973,https://www.imobiliare.ro/oferta/apartament-de-vanzare-campina-milcov-2-camere-275182233
3/18/2026,95000,1900,50,3,3,4,Girocului,Timișoara,1987,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-girocului-mobilat-3-camere-275182231
3/18/2026,575000,3125,184,4,1,6,Domenii,Sector 1,2005,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-domenii-mobilat-4-camere-275182186
3/18/2026,125000,2841,44,2,5,6,Mamaia,,2016,https://www.imobiliare.ro/oferta/apartament-de-vanzare-mamaia-mobilat-2-camere-275181911
3/18/2026,130000,1857,70,3,10,10,Apărătorii Patriei,Sector 4,1988,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-aparatorii-patriei-3-camere-275181477
3/18/2026,106000,2120,50,2,7,10,Drumul Taberei,Sector 6,1973,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-2-camere-275181721
3/18/2026,64120,1603,40,1,4,6,Apărătorii Patriei,Sector 4,2025,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-4-aparatorii-patriei-275181662
3/18/2026,115000,2300,50,2,4,4,Tudor,Târgu Mureș,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-targu-mures-tudor-mobilat-2-camere-275181134
3/18/2026,64863,1742,37.23,1,0,3,Bartolomeu,Brașov,2027,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-brasov-bartolomeu-275181507
3/18/2026,225000,2744,82,3,6,10,Apărătorii Patriei,Sector 4,2021,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-aparatorii-patriei-mobilat-3-camere-275181463
3/18/2026,230000,2738,84,3,1,1,Ultracentral,Constanța,1937,https://www.imobiliare.ro/oferta/apartament-de-vanzare-constanta-ultracentral-mobilat-3-camere-275180429
3/18/2026,77500,994,78,2,1,2,Turda,Sector 1,1945,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-turda-2-camere-275181330
3/18/2026,174900,2271,77,3,0,5,Torontalului,Timișoara,2012,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-torontalului-mobilat-3-camere-275181299
3/18/2026,73999,1345,55,2,0,3,Giurgiului,Sector 4,2020,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-giurgiului-mobilat-2-camere-275181258
3/18/2026,135000,1957,69,3,8,,Județean,Brașov,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-brasov-judetean-mobilat-3-camere-275181200
3/18/2026,245000,3889,63,3,4,4,Gheorgheni,Cluj-Napoca,1965,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-gheorgheni-mobilat-3-camere-275181185
3/18/2026,89000,1816,49,2,1,4,Drumul Taberei,Sector 6,1964,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-2-camere-275180255
3/18/2026,189900,2638,72,3,0,8,Colentina,Sector 2,2023,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-colentina-3-camere-275181132
3/18/2026,112000,2489,45,2,1,10,Titan,Sector 3,1976,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-mobilat-2-camere-275180588
3/18/2026,83000,1766,47,2,1,10,Drumul Taberei,Sector 6,1972,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-2-camere-275180636
3/18/2026,174000,2203,79,3,4,5,Mihai Bravu,Sector 3,2026,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-mihai-bravu-3-camere-275180700
3/18/2026,93990,2473,38,2,2,,Exterior Sud,Sibiu,2016,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sibiu-exterior-sud-mobilat-2-camere-275180537
3/18/2026,70999,1246,57,2,3,6,Central,Bragadiru,2008,https://www.imobiliare.ro/oferta/apartament-de-vanzare-bragadiru-central-mobilat-2-camere-275180463
3/18/2026,125000,2660,47,2,6,8,Basarab,Ultracentral,1976,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-basarab-2-camere-275180433
3/18/2026,125000,2660,47,2,6,8,Titulescu,Sector 1,1976,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-titulescu-2-camere-275180407
3/18/2026,125000,1923,65,3,3,10,Bucureștii Noi,Sector 1,1968,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-bucurestii-noi-mobilat-3-camere-275180113
3/18/2026,135000,2547,53,2,3,8,Crângași,Sector 6,1985,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-crangasi-mobilat-2-camere-275180140
3/18/2026,200000,3175,63,3,4,11,Floreasca,Sector 1,1963,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-floreasca-3-camere-275180142
3/18/2026,128800,4939,26.08,1,0,2,Central,Cluj-Napoca,1930,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-cluj-napoca-central-275180061
3/18/2026,176990,2809,63,2,0,8,Nerva Traian,Sector 3,1992,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-nerva-traian-mobilat-2-camere-275180041
3/18/2026,95000,1900,50,3,3,4,Girocului,Timișoara,1990,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-girocului-3-camere-275179996
3/18/2026,110000,2340,47,2,0,4,Bălcescu,Timișoara,1970,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-balcescu-mobilat-2-camere-275179940
3/18/2026,78500,1851,42.4,2,1,4,Florești,,2009,https://www.imobiliare.ro/oferta/apartament-de-vanzare-floresti-2-camere-275179929
3/18/2026,111990,1898,59,3,0,8,Titan,Sector 3,1975,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-titan-mobilat-3-camere-275179711
3/18/2026,205000,3637,56.37,2,0,10,Sopor,Cluj-Napoca,2019,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-sopor-mobilat-2-camere-275179672
3/18/2026,72000,2401,29.99,1,6,10,Rahova,Sector 5,1980,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-5-rahova-2999mp-275179669
3/18/2026,95000,2375,40,2,4,6,Ștefan cel Mare,Sector 2,1960,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-stefan-cel-mare-mobilat-2-camere-275179403
3/18/2026,140000,2188,64,3,7,10,Mihai Viteazul,Sibiu,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sibiu-mihai-viteazul-mobilat-3-camere-275176932
3/18/2026,83800,1905,44,2,1,,Șelimbăr,,2026,https://www.imobiliare.ro/oferta/apartament-de-vanzare-selimbar-2-camere-275179580
3/18/2026,129000,2745,47,2,3,7,Universitate,Ultracentral,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-universitate-2-camere-275179471
3/18/2026,190000,2879,66,3,6,10,Victoriei,Ultracentral,1979,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-victoriei-3-camere-275179306
3/18/2026,239000,3104,77,2,6,9,Unirii,Sector 3,1994,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-unirii-2-camere-275179262
3/18/2026,455000,5833,78,3,6,12,Floreasca,Sector 1,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-floreasca-mobilat-3-camere-275178909
3/18/2026,65000,1970,33,1,3,10,Sălăjan,Sector 3,1978,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-salajan-mobilata-275179099
3/18/2026,74900,1498,50,2,2,6,Bragadiru,,2026,https://www.imobiliare.ro/oferta/apartament-de-vanzare-bragadiru-2-camere-275178379
3/18/2026,145000,2589,56,2,2,3,Punctele Cardinale,Timișoara,1960,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-punctele-cardinale-mobilat-2-camere-275177787
3/18/2026,98990,1707,58,2,4,4,Bucovina,Timișoara,1987,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-bucovina-mobilat-2-camere-275178399
3/18/2026,64500,1897,34,1,1,4,Brâncoveanu,Sector 4,2019,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-4-brancoveanu-275178312
3/18/2026,120000,1875,64,3,8,9,Doamna Ghica,Sector 2,1976,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-doamna-ghica-3-camere-275178113
3/18/2026,65000,1300,50,2,4,5,Central,Râmnicu Vâlcea,1984,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ramnicu-valcea-central-mobilat-2-camere-1-2256077
3/18/2026,174900,2242,78,4,7,10,Lacul Tei,Sector 2,1988,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-lacul-tei-mobilat-4-camere-275177746
3/18/2026,132900,2045,65,2,3,10,Militari,Sector 6,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-2-camere-275177732
3/18/2026,102899,1759,58.5,2,1,3,Theodor Pallady,Sector 3,2026,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-2-camere-275178068
3/18/2026,75000,1500,50,2,2,4,Ultracentral,Pitești,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-pitesti-ultracentral-2-camere-275176471
3/18/2026,261735,2013,130,3,7,7,Berceni,Sector 4,2026,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-3-camere-275177338
3/18/2026,111900,1622,69,2,3,6,Apărătorii Patriei,Sector 4,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-aparatorii-patriei-2-camere-275177804
3/18/2026,59900,1711,35,1,2,4,Trivale,Pitești,,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-pitesti-trivale-35mp-275176716
3/18/2026,75000,1596,47,2,1,4,Frații Golești,Pitești,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-pitesti-fratii-golesti-2-camere-275176564
3/18/2026,92000,2299,40.02,2,1,3,Theodor Pallady,Sector 3,2027,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-2-camere-275177699
3/18/2026,91000,1820,50,2,6,10,Iancului,Sector 2,1966,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-iancului-mobilat-2-camere-275177220
3/18/2026,179900,1817,99,3,4,7,Theodor Pallady,Sector 3,2021,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-mobilat-3-camere-275177416
3/18/2026,110000,2619,42,1,8,8,Unirii,Sector 3,1995,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-unirii-275177375
3/18/2026,105000,2500,42,1,1,8,Timpuri Noi,Sector 4,1990,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-4-timpuri-noi-275177368
3/18/2026,108000,1314,82.18,3,1,3,Theodor Pallady,Sector 3,2026,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-3-camere-275177320
3/18/2026,105664,1550,68.17,3,2,3,Theodor Pallady,Sector 3,2026,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-3-camere-275177251
3/18/2026,320000,4981,64.25,3,0,13,Domenii,Sector 1,2020,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-domenii-3-camere-275177253
3/18/2026,287000,4284,67,3,4,6,Mărăști,Cluj-Napoca,2016,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-marasti-mobilat-3-camere-275177250
3/18/2026,149900,1561,96,4,4,4,Girocului,Timișoara,1987,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-girocului-mobilat-4-camere-275177121
3/18/2026,96999,1980,49,2,8,10,Drumul Taberei,Sector 6,1971,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-2-camere-275177083
3/18/2026,205000,2909,70.47,3,1,,Piața Cluj,Sibiu,2019,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sibiu-piata-cluj-mobilat-3-camere-275177038
3/18/2026,135000,2368,57,2,3,8,Crângași,Sector 6,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-crangasi-2-camere-275177035
3/18/2026,170000,2000,85,4,0,2,Ultracentral,Oradea,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-oradea-ultracentral-4-camere-273033899
3/18/2026,70000,1795,39,2,0,4,Alexandru cel Bun,Iași,1975,https://www.imobiliare.ro/oferta/apartament-de-vanzare-iasi-alexandru-cel-bun-2-camere-275177025
3/18/2026,115500,1313,87.98,3,10,11,Theodor Pallady,Sector 3,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-theodor-pallady-3-camere-275176903
3/18/2026,154000,2299,67,2,10,11,Vitan Mall,Sector 3,2015,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-vitan-mall-mobilat-2-camere-275176674
